1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
1,野菜・くだもの,0
2,お肉　,0
2,お肉　,0
2,お肉　,0
2,お肉　,0
2,お肉　,0
2,お肉　,0
2,お肉　,0
2,お肉　,0
2,お肉　,0
2,お肉　,0
2,お肉　,0
2,お肉　,0
3,ハム　ソーセージ,0
3,ハム　ソーセージ,0
3,ハム　ソーセージ,0
3,ハム　ソーセージ,0
3,ハム　ソーセージ,0
3,ハム　ソーセージ,0
3,ハム　ソーセージ,0
3,ハム　ソーセージ,0
3,ハム　ソーセージ,0
3,ハム　ソーセージ,0
3,ハム　ソーセージ,0
3,ハム　ソーセージ,0
3,ハム　ソーセージ,0
3,ハム　ソーセージ,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
4,お魚　干物,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
5,お惣菜,0
6,お寿司,0
6,お寿司,0
6,お寿司,0
6,お寿司,0
6,お寿司,0
7,パン　和菓子,0
7,パン　和菓子,0
7,パン　和菓子,0
7,パン　和菓子,0
7,パン　和菓子,0
7,パン　和菓子,0
7,パン　和菓子,0
7,パン　和菓子,0
7,パン　和菓子,0
7,パン　和菓子,0
7,パン　和菓子,0
7,パン　和菓子,0
7,パン　和菓子,0
7,パン　和菓子,0
7,パン　和菓子,0
7,パン　和菓子,0
8,シェノール,0
8,シェノール,0
8,シェノール,0
8,シェノール,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
9,牛乳　ヨーグルト,0
10,チーズ　バター　たまご,0
10,チーズ　バター　たまご,0
10,チーズ　バター　たまご,0
10,チーズ　バター　たまご,0
10,チーズ　バター　たまご,0
10,チーズ　バター　たまご,0
10,チーズ　バター　たまご,0
10,チーズ　バター　たまご,0
10,チーズ　バター　たまご,0
10,チーズ　バター　たまご,0
10,チーズ　バター　たまご,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
11,冷凍食品　アイス,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
12,豆腐　納豆　こんにゃく,0
13,漬物　生麺　納豆　練物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
13,漬物　生麺　納豆　錬物,0
14,調味料・しょうゆ,0
14,調味料・しょうゆ,0
14,調味料・しょうゆ,0
14,調味料・しょうゆ,0
14,調味料・しょうゆ,0
14,調味料・しょうゆ,0
14,調味料・しょうゆ,0
14,調味料・しょうゆ,0
14,調味料・しょうゆ,0
14,調味料・しょうゆ,0
14,調味料・しょうゆ,0
14,調味料・しょうゆ,0
14,調味料・しょうゆ,0
14,調味料・しょうゆ,0
15,お茶・コーヒー・小麦粉,0
15,お茶・コーヒー・小麦粉,0
15,お茶・コーヒー・小麦粉,0
15,お茶・コーヒー・小麦粉,0
15,お茶・コーヒー・小麦粉,0
16,ラーメン・パスタ・乾麺,0
16,ラーメン・パスタ・乾麺,0
16,ラーメン・パスタ・乾麺,0
17,マヨネーズ・ソース・ジャム,0
17,マヨネーズ・ソース・ジャム,0
17,マヨネーズ・ソース・ジャム,0
18,カレー・スパイス・缶詰,0
18,カレー・スパイス・缶詰,0
18,カレー・スパイス・缶詰,0
18,カレー・スパイス・缶詰,0
18,カレー・スパイス・缶詰,0
19,ギフト,0
19,ギフト,0
19,ギフト,0
19,ギフト,0
19,ギフト,0
19,ギフト,0
19,ギフト,0
19,ギフト,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
20,飲料・水,0
21,おかし,0
21,おかし,0
21,おかし,0
21,おかし,0
21,おかし,0
21,おかし,0
21,おかし,0
21,おかし,0
21,おかし,0
21,おかし,0
21,おかし,0
21,おかし,0
21,おかし,0
21,おかし,0
22,お米,0
22,お米,0
22,お米,0
22,お米,0
22,お米,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
23,ビール・発泡酒,0
24,日本酒,0
24,日本酒,0
24,日本酒,0
24,日本酒,0
24,日本酒,0
24,日本酒,0
24,日本酒,0
24,日本酒,0
24,日本酒,0
24,日本酒,0
24,日本酒,0
24,日本酒,0
24,日本酒,0
24,日本酒,0
25,焼酎,0
25,焼酎,0
25,焼酎,0
25,焼酎,0
25,焼酎,0
25,焼酎,0
25,焼酎,0
25,焼酎,0
25,焼酎,0
25,焼酎,0
26,ワイン・果実酒,0
26,ワイン・果実酒,0
26,ワイン・果実酒,0
26,ワイン・果実酒,0
26,ワイン・果実酒,0
26,ワイン・果実酒,0
26,ワイン・果実酒,0
26,ワイン・果実酒,0
26,ワイン・果実酒,0
26,ワイン・果実酒,0
26,ワイン・果実酒,0
26,ワイン・果実酒,0
26,ワイン・果実酒,0
26,ワイン・果実酒,0
26,ワイン・果実酒,0
27,ウイスキー・ブランデー,0
27,ウイスキー・ブランデー,0
27,ウイスキー・ブランデー,0
27,ウイスキー・ブランデー,0
27,ウイスキー・ブランデー,0
27,ウイスキー・ブランデー,0
27,ウイスキー・ブランデー,0
27,ウイスキー・ブランデー,0
27,ウイスキー・ブランデー,0
27,ウイスキー・ブランデー,0
27,ウイスキー・ブランデー,0
28,スピリッツ・その他,0
28,スピリッツ・その他,0
28,スピリッツ・その他,0
28,スピリッツ・その他,0
28,スピリッツ・その他,0
28,スピリッツ・その他,0
28,スピリッツ・その他,0
